article_id,year,month,quarter,corpus,article_type,word_count,token_count,sentence_count,avg_sentence_len,med_sentence_len,unique_word_count,ttr,root_ttr,mattr,hapax_ratio,func_word_ratio,pos_noun,pos_verb,pos_adj,pos_adv,pos_propn,flesch_reading_ease,flesch_kincaid_grade,dale_chall_readability_score,smog_index,automated_readability_index
1093396,2015,1,1,opinions,column,850,829,38,25.47,25.5,435,0.5247,15.1082,0.7823,0.7379,0.3703,0.19731404958677687,0.10537190082644628,0.11260330578512397,0.045454545454545456,0.09297520661157024,28.583521594684413,14.125509413067554,12.030489756367665,16.05087124441627,14.979418331053346
1093529,2015,1,1,news,news,283,283,14,24.0,21.5,146,0.5159,8.6788,0.6835,0.6849,0.3463,0.25297619047619047,0.08333333333333333,0.05952380952380952,0.008928571428571428,0.10714285714285714,17.5635676156584,15.795864260294866,12.55513894255211,16.351538315227643,17.564724886421004
1093469,2015,1,1,news,news,953,947,46,24.78,24.0,368,0.3886,11.9584,0.71,0.6141,0.4266,0.18859649122807018,0.11754385964912281,0.05263157894736842,0.04649122807017544,0.08421052631578947,53.15526282853571,10.877221526908638,10.379966350795637,12.219217301398892,12.880272376146998
1093569,2015,1,1,news,news,174,174,7,28.14,30.0,108,0.6207,8.1875,0.6984,0.7593,0.3851,0.2436548223350254,0.1065989847715736,0.07614213197969544,0.01015228426395939,0.09137055837563451,39.3828879310345,13.169511494252877,11.43058735632184,14.554592549557764,13.99655172413793
1093584,2015,1,1,news,news,1006,996,35,33.17,30.0,340,0.3414,10.7733,0.6588,0.55,0.5371,0.14125753660637383,0.11283376399655469,0.0714900947459087,0.06632213608957795,0.03531438415159346,57.970926646706616,11.396665668662674,9.102253453093812,12.428777171816233,13.137425447316105
1093581,2015,1,1,news,news,371,369,19,23.05,20.0,192,0.5203,9.9951,0.6834,0.7188,0.3713,0.1917808219178082,0.10730593607305935,0.06621004566210045,0.0273972602739726,0.136986301369863,34.88848523748399,13.217814862359152,11.146857381258023,14.479175932971131,14.293437367002412
1093544,2015,1,1,news,news,587,487,25,25.92,31.0,191,0.3922,8.655,0.6688,0.6387,0.3532,0.19444444444444445,0.07253086419753087,0.032407407407407406,0.027777777777777776,0.2006172839506173,54.08954211160511,9.271682386670545,11.609488839489758,11.306074632854223,9.439013587069432
1093546,2015,1,1,opinions,column,745,736,32,26.59,23.0,354,0.481,13.0486,0.7424,0.7006,0.3832,0.23031727379553465,0.08343125734430082,0.11633372502937721,0.02937720329024677,0.06698002350176263,18.714624624624662,15.755585585585589,12.40169069069069,16.560467236187584,15.925536167039525
1093582,2015,1,1,opinions,column,929,917,28,37.96,32.5,412,0.4493,13.6054,0.7176,0.7087,0.446,0.187206020696143,0.08748824082784572,0.07055503292568203,0.024459078080903106,0.09501411100658513,30.62894117647062,16.58909803921569,11.312015991285403,17.58133193835471,18.82945102260495
1093578,2015,1,1,news,news,1179,1171,58,23.71,22.5,433,0.3698,12.6535,0.7104,0.6374,0.4825,0.16290909090909092,0.12,0.05818181818181818,0.05236363636363636,0.04145454545454545,56.58901694915258,10.313800216372162,9.045496610169492,12.711470836460965,11.937805235692416
1093655,2015,1,1,opinions,column,1036,1030,49,24.29,23.0,509,0.4942,15.8599,0.7244,0.7642,0.3961,0.1949579831932773,0.10504201680672269,0.07899159663865546,0.03697478991596639,0.10840336134453782,39.74772367637203,12.65043320425944,11.607331305383871,14.248372587926575,13.871225126225127
1093646,2015,1,1,news,news,100,91,6,19.5,21.5,67,0.7363,7.0235,0.7363,0.806,0.3516,0.21367521367521367,0.08547008547008547,0.06837606837606838,0.008547008547008548,0.15384615384615385,32.851136363636385,12.776313131313135,13.227122222222224,14.554592549557764,13.5257
1093656,2015,1,1,opinions,op-ed,1985,1983,109,20.86,20.0,654,0.3298,14.6864,0.7164,0.5963,0.5164,0.15567282321899736,0.1248900615655233,0.059366754617414245,0.04793315743183817,0.021108179419525065,57.10482912882611,9.98372235836817,9.225312024410169,12.357482090052404,10.18899196353604
1093654,2015,1,1,opinions,column,816,818,32,28.53,26.0,396,0.4841,13.8458,0.7576,0.7121,0.4071,0.23548740416210295,0.09090909090909091,0.0832420591456736,0.04271631982475356,0.056955093099671415,35.156881342250955,14.667268988314884,11.28645319803198,15.497558498333571,16.09297794117647
1093696,2015,1,1,opinions,column,801,791,37,25.05,26.0,399,0.5044,14.1868,0.7667,0.7118,0.4235,0.2459546925566343,0.10032362459546926,0.08306364617044229,0.039913700107874865,0.021574973031283712,37.20319081088118,13.089746192893404,10.810400247299231,14.627599634567712,13.710242005185826
1093713,2015,1,1,opinions,column,1717,1711,70,27.61,26.0,684,0.3998,16.536,0.7398,0.6784,0.436,0.2090015519917227,0.08691153647180548,0.09570615623383343,0.059493016037247805,0.04190377651319193,35.4950657894737,14.208640350877193,10.484125730994151,15.867656007910263,14.790515433896331
1093587,2015,1,1,news,news,1624,1625,96,19.67,17.0,529,0.3255,13.1229,0.665,0.6276,0.5225,0.15889830508474576,0.11016949152542373,0.05508474576271186,0.034427966101694914,0.057733050847457626,63.0878980526919,8.608834160621104,8.56832175130457,11.291007410484365,8.715866449139199
1093647,2015,1,1,news,news,479,474,22,25.41,24.5,242,0.5105,11.1154,0.7005,0.7066,0.4241,0.1771019677996422,0.09660107334525939,0.0626118067978533,0.03756708407871199,0.10554561717352415,47.793533662989745,11.990749334347665,10.858398668695322,12.948620331739964,13.150797115202124
1093717,2015,1,1,opinions,op-ed,724,694,32,25.12,23.0,336,0.4841,12.7544,0.7115,0.7202,0.4265,0.19651741293532338,0.09079601990049752,0.1256218905472637,0.01990049751243781,0.055970149253731345,30.00882184392384,14.173777178493175,11.396048221810215,16.30999088080789,14.394913064673382
1093727,2015,1,1,opinions,opinion,522,518,14,44.5,39.5,281,0.5425,12.3464,0.7243,0.7794,0.4421,0.1781701444622793,0.08186195826645265,0.06902086677367576,0.028892455858747994,0.10272873194221509,25.364319747092708,17.335097662865532,11.642313887320764,17.857639942014938,19.230081135902637
1093776,2015,1,1,opinions,opinion,244,238,13,21.62,21.0,135,0.5672,8.7508,0.6641,0.7407,0.4832,0.18149466192170818,0.11387900355871886,0.06761565836298933,0.0071174377224199285,0.06405693950177936,52.084529914529924,10.638271604938272,11.256519119974676,13.023866798666859,11.736399747793193
1093763,2015,1,1,news,news,220,212,8,31.62,29.5,117,0.5519,8.0356,0.6777,0.6838,0.4151,0.25296442687747034,0.1383399209486166,0.043478260869565216,0.023715415019762844,0.05928853754940711,37.166666666666714,14.037592592592592,11.55227037037037,15.616094167265928,16.2395
1093769,2015,1,1,news,news,364,361,14,30.14,29.0,175,0.4848,9.2105,0.6697,0.6743,0.4488,0.19194312796208532,0.11848341232227488,0.07819905213270142,0.035545023696682464,0.07582938388625593,38.145744014733,13.934154696132598,10.852905598526704,15.731716950459138,16.412271062271067
1093774,2015,1,1,opinions,column,720,717,32,26.62,26.0,319,0.4449,11.9133,0.7143,0.674,0.4463,0.18544600938967137,0.10328638497652583,0.08568075117370892,0.045774647887323945,0.04342723004694836,51.19839734636875,11.676752793296089,9.664135195530726,12.762745094796674,13.019666666666673
1093729,2015,1,1,news,news,985,976,46,25.52,23.0,390,0.3996,12.4836,0.696,0.6795,0.457,0.13713798977853492,0.11839863713798977,0.0434412265758092,0.03321976149914821,0.1201022146507666,57.72860514157344,10.294942141403869,10.065522007460157,12.236705956012809,12.005735617597296
1093712,2015,1,1,news,news,601,591,26,27.15,27.0,286,0.4839,11.7645,0.692,0.7308,0.4078,0.20113314447592068,0.11048158640226628,0.0679886685552408,0.0226628895184136,0.09206798866855524,53.1486634188995,11.302368371744429,10.717009674598714,12.900945668950047,12.976090466506442
1093709,2015,1,1,news,news,528,522,25,24.44,22.0,243,0.4655,10.6358,0.7236,0.6626,0.4253,0.22913256955810146,0.09328968903436989,0.06873977086743044,0.03436988543371522,0.08019639934533551,39.03424592030365,13.051693358633777,11.363605001897533,15.328187801962898,14.684943181818177
1093828,2015,1,1,news,news,737,729,33,26.36,29.0,330,0.4527,12.2222,0.7161,0.6788,0.465,0.16091954022988506,0.12298850574712644,0.05747126436781609,0.03793103448275862,0.06436781609195402,61.664047210471736,10.043470747864951,9.06086596695666,11.326091736570909,11.456403543778436
1093792,2015,1,1,opinions,column,798,799,33,26.67,26.0,345,0.4318,12.2052,0.7054,0.6667,0.4856,0.20113636363636364,0.11136363636363636,0.075,0.05,0.015909090909090907,46.326439455341244,13.176706111201167,9.9486175879397,14.179883828571004,14.651792384186272
1093794,2015,1,1,news,news,1170,1161,57,24.93,25.0,465,0.4005,13.647,0.715,0.6495,0.4203,0.17874736101337085,0.13089373680506686,0.05840957072484166,0.04152005629838142,0.0781140042223786,50.875060612905685,11.240795120849334,10.844271553346886,12.789637933153347,13.619452091767876
1093843,2015,1,1,news,news,136,133,6,26.33,31.0,92,0.6917,7.9774,0.7232,0.8043,0.3835,0.189873417721519,0.12025316455696203,0.05063291139240506,0.0189873417721519,0.14556962025316456,32.66803921568629,14.33382352941177,12.771869607843138,15.470042427545799,15.739068627450983
1093845,2015,1,1,news,news,260,254,11,30.45,31.0,136,0.5354,8.5334,0.6564,0.7279,0.3622,0.2537313432835821,0.08656716417910448,0.03582089552238806,0.03880597014925373,0.06567164179104477,22.476410256410276,15.506923076923083,12.545435897435897,16.92669308720184,18.025641025641022
1093844,2015,1,1,news,news,275,267,10,31.2,36.0,146,0.5468,8.9351,0.6905,0.726,0.3895,0.23076923076923078,0.08012820512820513,0.060897435897435896,0.016025641025641024,0.15384615384615385,22.600892857142895,15.758690476190477,12.457464102564103,17.02489783603662,17.314381818181822
1093891,2015,1,1,news,news,942,943,37,30.54,29.0,360,0.3818,11.7232,0.6926,0.6472,0.4825,0.17787610619469027,0.11415929203539824,0.04336283185840708,0.03274336283185841,0.07964601769911504,42.508298330177325,13.655112756068174,11.017495133987492,14.74598764896384,15.669729729729731
1093882,2015,1,1,news,news,545,541,23,27.04,28.0,254,0.4695,10.9203,0.6951,0.6929,0.4492,0.18006430868167203,0.11254019292604502,0.07395498392282958,0.03536977491961415,0.07395498392282958,43.69840845632231,13.050937375349026,10.22965755883526,14.616519792027315,14.711055444754685
1093853,2015,1,1,news,news,436,380,21,22.81,24.0,177,0.4658,9.0799,0.6559,0.6723,0.3789,0.19206680584551147,0.07306889352818371,0.033402922755741124,0.033402922755741124,0.17745302713987474,56.39787461773702,7.971874180865008,10.815064962865879,10.070005560515861,6.878366098733071
1093849,2015,1,1,news,news,152,147,7,25.14,29.0,90,0.6122,7.4231,0.6502,0.7444,0.4082,0.22727272727272727,0.13068181818181818,0.056818181818181816,0.011363636363636364,0.07954545454545454,45.99430463576161,12.202989593188267,10.666906433301797,12.540900571622839,13.804332706766921
1093874,2015,1,1,opinions,column,790,785,35,25.8,24.0,396,0.5045,14.1338,0.7319,0.75,0.4255,0.2336655592469546,0.10741971207087486,0.07862679955703211,0.044296788482835,0.03211517165005537,38.93828880407128,13.252226463104329,11.047486768447838,15.021129683784007,14.497362869198312
1093859,2015,1,1,opinions,column,936,924,45,23.91,20.0,380,0.4113,12.5011,0.7053,0.6658,0.4978,0.17286245353159851,0.12825278810408922,0.05483271375464684,0.04275092936802974,0.03066914498141264,53.692486961739064,10.64371855817603,9.045089938616329,12.953440517090431,10.99758115111839
1093871,2015,1,1,opinions,column,934,905,45,23.09,21.0,390,0.4309,12.964,0.7152,0.6744,0.4144,0.2107795957651588,0.09817131857555342,0.0933589990375361,0.05678537054860443,0.06063522617901829,52.20494279176202,10.90313882532418,9.917834439359268,13.095310085998634,11.251405362629178
1093858,2015,1,1,opinions,op-ed,685,688,36,21.5,18.0,306,0.4448,11.6661,0.7128,0.6667,0.4869,0.17700258397932817,0.08139534883720931,0.0917312661498708,0.05426356589147287,0.050387596899224806,46.45279516358465,11.372653706337921,9.585915109846688,13.713005029603945,11.260104557111859
1093966,2015,1,1,opinions,column,862,861,45,22.58,23.0,395,0.4588,13.4616,0.7189,0.7215,0.4251,0.1515748031496063,0.07480314960629922,0.12303149606299213,0.05511811023622047,0.08661417322834646,41.38471603163194,11.576495327102801,10.687828756290438,13.81666964889586,11.940804033553455
1093946,2015,1,1,opinions,column,788,780,41,22.07,23.0,381,0.4885,13.642,0.7402,0.7034,0.4526,0.17900552486187846,0.11160220994475138,0.08839779005524862,0.04861878453038674,0.049723756906077346,51.71520004278992,10.653841004951406,9.846821339935204,13.409020233153562,11.567147087261297
1093945,2015,1,1,opinions,column,766,748,43,20.81,21.0,372,0.4973,13.6017,0.7198,0.7258,0.3957,0.22905027932960895,0.07374301675977654,0.08491620111731843,0.03687150837988827,0.0659217877094972,43.248076001369384,11.342350793107382,11.151271265548328,13.236681829239998,11.970559087297083
1093940,2015,1,1,news,news,132,117,7,21.57,22.0,68,0.5812,6.2866,0.6389,0.6324,0.3846,0.19205298013245034,0.0728476821192053,0.07947019867549669,0.013245033112582781,0.13245033112582782,47.62000000000003,9.350000000000001,12.435963636363637,10.686352973137792,9.867954545454548
1093939,2015,1,1,news,news,956,960,35,32.23,29.0,414,0.4313,13.3618,0.7154,0.6787,0.4396,0.2074468085106383,0.10195035460992907,0.061170212765957445,0.02925531914893617,0.06648936170212766,43.090347732669926,13.667928304873914,10.368579769309058,14.783889503821094,15.625205529797576
1093997,2015,1,1,news,news,770,771,45,20.42,18.0,362,0.4695,13.0371,0.7339,0.6906,0.428,0.20674646354733406,0.11425462459194777,0.046789989118607184,0.026115342763873776,0.0794341675734494,51.16141013035619,10.782875448000258,10.131288784928161,12.571057010870252,12.384996832435853
1093996,2015,1,1,news,news,1228,1220,44,31.95,31.0,445,0.3648,12.7403,0.7206,0.591,0.4189,0.20056899004267426,0.1166429587482219,0.06401137980085349,0.034139402560455195,0.0945945945945946,37.9742403628118,14.72544217687075,11.289832426303855,15.731716950459138,16.275752804922185
1094020,2015,1,1,news,news,158,149,12,16.17,17.0,91,0.6107,7.455,0.6526,0.7363,0.396,0.21649484536082475,0.10309278350515463,0.03608247422680412,0.015463917525773196,0.12371134020618557,42.638084925690066,9.912382165605099,11.396920552016987,12.10132525352546,10.572827004219405
1094027,2015,1,1,news,news,991,978,40,28.05,23.5,433,0.4427,13.8458,0.6764,0.7136,0.4182,0.21301247771836007,0.11140819964349376,0.053475935828877004,0.023172905525846704,0.09803921568627451,42.32535714285717,13.193844984802436,10.68935430597771,14.823464454727755,14.60668012108981
1094016,2015,1,1,news,news,364,362,26,17.81,16.5,193,0.5331,10.1439,0.7141,0.7461,0.4033,0.13174946004319654,0.1079913606911447,0.06047516198704104,0.028077753779697623,0.16846652267818574,51.86527472527476,9.254725274725278,11.568992307692309,12.226035060777338,9.978653846153847
1094037,2015,1,1,opinions,column,793,780,33,26.88,27.0,398,0.5103,14.2507,0.766,0.7186,0.4346,0.22998872604284104,0.10597519729425028,0.0992108229988726,0.04171364148816235,0.019165727170236752,34.24225948509488,13.858922764227646,10.952818413920982,15.210204012740999,13.860062351127922
1094042,2015,1,1,opinions,column,1675,1652,66,27.97,26.0,617,0.3735,15.1803,0.7139,0.6272,0.4395,0.18634886240520043,0.10292524377031419,0.07529794149512459,0.05579631635969664,0.08342361863488625,46.215422382671505,12.711591542031979,10.505006123431322,13.925175675911131,14.168580810234545
1094023,2015,1,1,news,news,219,214,11,22.64,23.0,133,0.6215,9.0917,0.7538,0.7218,0.3224,0.25301204819277107,0.12048192771084337,0.05220883534136546,0.020080321285140562,0.13654618473895583,22.835491905354928,15.020207555002077,12.69924205064342,15.429909175157395,16.612490660024903
1094101,2015,1,1,opinions,column,920,910,37,27.7,28.0,368,0.4044,12.1991,0.6984,0.6549,0.4637,0.1951219512195122,0.08682926829268292,0.08487804878048781,0.055609756097560976,0.04975609756097561,43.071706266706286,13.36167211167211,9.801611672111672,14.783889503821094,14.17667773207991
1094099,2015,1,1,opinions,column,783,753,37,24.51,25.0,346,0.4595,12.6089,0.705,0.6908,0.409,0.21940463065049615,0.10033076074972437,0.07276736493936053,0.03528114663726571,0.07166482910694598,44.53078632639611,11.756187964968454,11.323301594625985,14.200775991840288,12.576107840388751
1094100,2015,1,1,opinions,column,731,722,34,24.41,23.5,330,0.4571,12.2813,0.7413,0.7,0.4418,0.21084337349397592,0.10481927710843374,0.05903614457831325,0.03132530120481928,0.06867469879518072,35.358377471320495,13.610289236026361,10.631589024489465,15.599000395847309,14.369603283173738
1094127,2015,1,1,news,news,660,644,26,29.42,28.0,332,0.5155,13.0826,0.7205,0.762,0.4332,0.1895424836601307,0.09019607843137255,0.0457516339869281,0.02875816993464052,0.1111111111111111,51.98246575342469,11.636993649294077,9.975462913976802,13.359377425705354,12.683995297805644
1094090,2015,1,1,news,news,610,607,29,26.03,22.0,302,0.4975,12.2578,0.7513,0.6788,0.3707,0.17748344370860927,0.10331125827814569,0.06225165562913907,0.02119205298013245,0.1403973509933775,44.18394736842106,12.304972776769514,11.714366628856625,14.051016940499611,14.309168456755224
1094022,2015,1,1,news,news,763,752,39,23.62,21.0,363,0.4827,13.2372,0.7562,0.6474,0.4069,0.19109663409337677,0.10314875135722042,0.06080347448425624,0.04343105320304017,0.08143322475570032,51.33259539672929,10.953359580052496,10.386985645063598,12.810131731412483,12.346032866216355
1094150,2015,1,1,opinions,column,703,696,32,25.28,24.5,352,0.5057,13.3425,0.7537,0.6932,0.3807,0.22991347342398022,0.10259579728059333,0.09641532756489493,0.05315203955500618,0.06798516687268233,26.14991087344032,14.859037433155084,12.227971518629625,16.32212239822248,16.30522910470279
1094112,2015,1,1,news,news,955,946,39,29.15,28.0,401,0.4239,13.0376,0.7276,0.6608,0.481,0.16358839050131926,0.12313104661389622,0.058927000879507474,0.04397537379067722,0.06156552330694811,53.03736215538851,12.039689501531608,10.016344054580898,13.110285616738597,14.273090107467624
1094182,2015,1,1,opinions,column,984,978,54,21.19,18.0,440,0.4499,14.0696,0.7336,0.7023,0.4376,0.20017482517482518,0.10052447552447552,0.07167832167832168,0.051573426573426576,0.04108391608391608,50.82709078140962,10.51302039252882,9.745442682037066,12.875511070235031,11.019028745644597
1094183,2015,1,1,opinions,opinion,128,128,7,21.57,23.0,97,0.7578,8.5737,0.7924,0.8144,0.4141,0.17880794701986755,0.11920529801324503,0.059602649006622516,0.013245033112582781,0.12582781456953643,41.54687500000003,12.007053571428575,11.328237053571428,13.707050652182112,12.403560267857138
1094193,2015,1,1,opinions,column,911,914,36,29.94,28.0,379,0.4147,12.5362,0.7252,0.6834,0.4048,0.24953617810760667,0.08905380333951762,0.09740259740259741,0.05287569573283859,0.02411873840445269,30.336178761910475,15.084308144064241,10.93759661413076,16.377719030533566,16.279013558014654
1094186,2015,1,1,opinions,op-ed,712,706,29,27.79,25.0,341,0.483,12.8337,0.7215,0.7537,0.4178,0.2196029776674938,0.08188585607940446,0.08064516129032258,0.031017369727047148,0.08684863523573201,24.70311522048368,15.83597292392211,11.599597876097512,17.479746999712063,16.033400329329716
1094196,2015,1,1,opinions,column,854,849,49,20.06,19.0,358,0.4217,12.2865,0.6803,0.6257,0.4794,0.19837232960325535,0.11495422177009156,0.054933875890132246,0.03763987792472025,0.0254323499491353,57.33333584905665,9.475815094339623,8.61141883018868,12.08919242139834,10.076053864168617
1094104,2015,1,1,news,news,787,776,37,25.08,22.0,355,0.4575,12.7438,0.7299,0.7155,0.4729,0.1713362068965517,0.13038793103448276,0.05172413793103448,0.03556034482758621,0.04849137931034483,60.47404033492981,9.837560355781449,9.352332678460886,11.95083700844419,11.545436092920212
1094107,2015,1,1,news,news,809,814,33,29.39,30.0,315,0.387,11.0407,0.6948,0.654,0.4681,0.16494845360824742,0.13402061855670103,0.041237113402061855,0.03917525773195876,0.07422680412371134,49.562009963666355,12.436669288684126,10.161326669663259,13.221781732099476,14.476549799602957
1094185,2015,1,1,news,news,467,396,12,42.67,33.5,145,0.3662,7.2865,0.5762,0.5862,0.3687,0.1953125,0.07421875,0.046875,0.029296875,0.162109375,62.79440494142216,7.629617213780303,11.139668286741678,9.901549036053794,7.499502864749118
1094157,2015,1,1,news,news,424,423,18,27.94,25.5,217,0.513,10.5509,0.7066,0.7097,0.4255,0.20278330019880716,0.10139165009940358,0.07952286282306163,0.027833001988071572,0.0775347912524851,31.484129979035657,14.719779874213838,11.470916876310273,16.728156217252725,16.175018343815516
1094247,2015,1,1,news,news,276,269,10,30.9,35.0,143,0.5316,8.7189,0.7409,0.6503,0.4089,0.21035598705501618,0.09385113268608414,0.045307443365695796,0.038834951456310676,0.13592233009708737,40.27317391304348,14.498637681159419,12.156728115942029,14.975302809339372,17.33641304347826
1094232,2015,1,1,news,news,225,217,11,23.55,22.0,121,0.5576,8.214,0.6852,0.686,0.3687,0.24324324324324326,0.07335907335907337,0.05019305019305019,0.011583011583011582,0.1583011583011583,23.731652806652818,14.191621621621621,13.445407276507277,15.195765016291148,14.30086153846154
1094245,2015,1,1,news,news,442,438,19,28.42,26.0,232,0.5297,11.0854,0.7506,0.6853,0.3836,0.1648148148148148,0.09259259259259259,0.05185185185185185,0.03333333333333333,0.15,28.023328305681275,15.450920060331828,12.427939718451483,16.32212239822248,17.733139768728
